4,-17,63.68
3,-17,60.20
2,-17,49.49
1,-17,46.40
0,-17,67.06
-1,-17,87.39
-2,-17,88.00
-3,-17,85.77
-4,-17,84.38
-5,-17,54.06
-6,-17,26.28
-7,-17,18.27
-8,-17,13.60
-9,-17,10.18
-10.00,-16,10.57
-9.00,-16,10.67
-8.00,-16,10.46
-7.00,-16,10.04
-6.00,-16,10.89
-5.00,-16,12.45
-4.00,-16,14.01
-3.00,-16,18.52
-2.00,-16,16.39
-1.00,-16,19.20
0.00,-16,18.18
1.00,-16,17.04
2.00,-16,17.42
3.00,-16,20.67
4.00,-16,24.33
5.00,-16,35.04
6.00,-16,43.93
7.00,-16,45.56
8.00,-16,58.66
9.00,-16,72.98
10.00,-16,79.22
11.00,-16,80.72
12.00,-16,86.98
13.00,-16,86.38
14.00,-16,86.98
15.00,-16,88.00
16.00,-16,87.39
17.00,-16,88.00
18.00,-16,88.00
19.00,-16,87.59
20.00,-16,88.82
21.00,-16,87.59
22.00,-16,86.98
23.00,-16,46.30
24.00,-16,16.26
25.00,-16,12.38
26.00,-16,12.99
27.00,-16,12.37
28.00,-16,11.98
29.00,-16,11.54
30.00,-16,10.04
31.00,-16,11.32
32.00,-16,11.45
33.00,-16,11.64
34.00,-16,10.62
35.00,-16,11.75
36.00,-16,11.73
37.00,-16,11.34
38.00,-16,15.77
39.00,-16,28.22
40.00,-16,52.08
41.00,-16,63.98
42.00,-16,64.74
43.00,-16,69.79
44.00,-16,68.33
45.00,-16,81.67
46.00,-16,68.49
47.00,-16,66.43
48.00,-16,66.43
49.00,-16,62.21
50,-15,62.94
49,-15,67.69
48,-15,62.79
47,-15,61.34
46,-15,66.12
45,-15,66.28
44,-15,74.71
43,-15,58.25
42,-15,68.49
41,-15,67.85
40,-15,67.54
39,-15,69.96
38,-15,67.69
37,-15,54.44
36,-15,28.61
35,-15,14.47
34,-15,11.84
33,-15,11.33
32,-15,10.66
31,-15,11.66
30,-15,11.53
29,-15,11.41
28,-15,11.44
27,-15,10.11
26,-15,11.33
25,-15,11.52
24,-15,12.15
23,-15,13.04
22,-15,12.63
21,-15,15.84
20,-15,51.72
19,-15,78.30
18,-15,79.22
17,-15,85.37
16,-15,86.58
15,-15,83.02
14,-15,87.39
13,-15,85.37
12,-15,87.19
11,-15,86.58
10,-15,86.58
9,-15,86.98
8,-15,85.77
7,-15,62.35
6,-15,46.83
5,-15,39.96
4,-15,33.08
3,-15,25.79
2,-15,24.20
1,-15,25.46
0,-15,28.84
-1,-15,28.50
-2,-15,27.84
-3,-15,27.41
-4,-15,25.75
-5,-15,28.95
-6,-15,28.44
-7,-15,23.57
-8,-15,13.89
-9,-15,11.32
-10.00,-14,9.50
-9.00,-14,10.50
-8.00,-14,10.50
-7.00,-14,10.34
-6.00,-14,8.60
-5.00,-14,12.50
-4.00,-14,17.80
-3.00,-14,30.02
-2.00,-14,31.86
-1.00,-14,29.66
0.00,-14,31.86
1.00,-14,30.76
2.00,-14,31.08
3.00,-14,28.67
4.00,-14,30.32
5.00,-14,29.30
6.00,-14,27.30
7.00,-14,25.09
8.00,-14,20.67
9.00,-14,21.64
10.00,-14,28.05
11.00,-14,39.08
12.00,-14,44.84
13.00,-14,88.00
14.00,-14,88.62
15.00,-14,88.21
16.00,-14,84.58
17.00,-14,69.79
18.00,-14,76.13
19.00,-14,81.48
20.00,-14,75.42
21.00,-14,73.49
22.00,-14,65.97
23.00,-14,60.62
24.00,-14,23.53
25.00,-14,13.70
26.00,-14,11.96
27.00,-14,11.65
28.00,-14,11.25
29.00,-14,10.98
30.00,-14,10.26
31.00,-14,11.13
32.00,-14,11.41
33.00,-14,11.47
34.00,-14,11.58
35.00,-14,10.66
36.00,-14,11.88
37.00,-14,11.78
38.00,-14,16.20
39.00,-14,23.37
40.00,-14,47.81
41.00,-14,69.30
42.00,-14,77.57
43.00,-14,82.24
44.00,-14,78.85
45.00,-14,73.49
46.00,-14,77.02
47.00,-14,66.75
48.00,-14,68.33
49.00,-14,74.36
50,-13,66.75
49,-13,68.33
48,-13,72.13
47,-13,58.53
46,-13,68.98
45,-13,78.12
44,-13,68.66
43,-13,68.98
42,-13,66.75
41,-13,76.13
40,-13,79.59
39,-13,83.60
38,-13,83.21
37,-13,70.62
36,-13,36.19
35,-13,22.74
34,-13,11.91
33,-13,11.93
32,-13,10.87
31,-13,11.64
30,-13,11.53
29,-13,11.43
28,-13,11.44
27,-13,10.27
26,-13,11.03
25,-13,10.96
24,-13,11.68
23,-13,12.31
22,-13,13.14
21,-13,15.27
20,-13,42.27
19,-13,53.93
18,-13,64.89
17,-13,75.77
16,-13,83.60
15,-13,83.40
14,-13,83.02
13,-13,88.21
12,-13,87.39
11,-13,87.80
10,-13,88.00
9,-13,87.59
8,-13,57.85
7,-13,23.49
6,-13,20.06
5,-13,24.91
4,-13,28.50
3,-13,28.90
2,-13,28.95
1,-13,31.53
0,-13,29.30
-1,-13,31.86
-2,-13,32.53
-3,-13,31.86
-4,-13,31.72
-5,-13,29.07
-6,-13,30.82
-7,-13,28.44
-8,-13,16.27
-9,-13,10.99
-10.00,-12,9.42
-9.00,-12,10.17
-8.00,-12,10.40
-7.00,-12,10.26
-6.00,-12,10.52
-5.00,-12,11.39
-4.00,-12,18.08
-3.00,-12,28.90
-2.00,-12,31.79
-1.00,-12,28.11
0.00,-12,30.95
1.00,-12,30.26
2.00,-12,30.26
3.00,-12,30.32
4.00,-12,28.00
5.00,-12,29.54
6.00,-12,31.01
7.00,-12,31.53
8.00,-12,30.02
9.00,-12,29.78
10.00,-12,27.57
11.00,-12,25.79
12.00,-12,35.73
13.00,-12,39.70
14.00,-12,53.06
15.00,-12,69.30
16.00,-12,76.49
17.00,-12,71.29
18.00,-12,78.67
19.00,-12,73.84
20.00,-12,68.01
21.00,-12,55.46
22.00,-12,41.51
23.00,-12,31.20
24.00,-12,13.95
25.00,-12,11.91
26.00,-12,10.63
27.00,-12,10.85
28.00,-12,10.80
29.00,-12,10.91
30.00,-12,11.34
31.00,-12,10.85
32.00,-12,11.40
33.00,-12,11.34
34.00,-12,11.54
35.00,-12,9.44
36.00,-12,12.04
37.00,-12,12.57
38.00,-12,18.35
39.00,-12,30.89
40.00,-12,58.53
41.00,-12,66.90
42.00,-12,68.66
43.00,-12,70.29
44.00,-12,61.92
45.00,-12,70.45
46.00,-12,76.84
47.00,-12,67.85
